,Unnamed: 0,artist_name,track_name,track_id,track_popularity,artist_id,artist_popularity,artist_genres,artist_followers,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,album_image,preview_url
876,852,Dean Warren,Summer Evening - 2022 Remastered Version,0pE0VqACPLQYr1YYasjAGr,0,35j6rrdkLDYxdgg9lReNYx,0,[],17,0.734,0.498,-12.637,0.0572,0.83,0.886,0.691,0.287,130.065,0pE0VqACPLQYr1YYasjAGr,200510,4,https://i.scdn.co/image/ab67616d0000b2737aafa092a9fd570228b101b1,https://p.scdn.co/mp3-preview/4aa7f3a834efedb76790a3535522e993b1113d91?cid=2763bb5284cd4f7cbb19087c145dca6f
877,853,Madeline The Person,MEAN!,0KQRhak4Irr2CKxgQ9U6ay,77,79GARbspzW3V7Kb07hTLoY,60,['gen z singer-songwriter'],37185,0.502,0.416,-9.504,0.433,0.912,0.0,0.0934,0.433,175.191,0KQRhak4Irr2CKxgQ9U6ay,143960,3,https://i.scdn.co/image/ab67616d0000b273f45d322f292c02c79d789d43,https://p.scdn.co/mp3-preview/5badf9465c03c5e5d901e187832091d28abcc29c?cid=2763bb5284cd4f7cbb19087c145dca6f
878,854,SARDONIC WITCHERY,Rising Hell - 2022 Version,7jr9wcDSbw7Q61ZMu63EWe,0,1LEW5LfexfIAf0rtRaFTf1,1,[],67,0.216,0.973,-4.965,0.12,2.44e-05,0.0,0.166,0.0545,119.115,7jr9wcDSbw7Q61ZMu63EWe,359125,3,https://i.scdn.co/image/ab67616d0000b273d85fa576b0bbf0e1cb9e4722,https://p.scdn.co/mp3-preview/736f33057785279126765c05ac90f71a3148f136?cid=2763bb5284cd4f7cbb19087c145dca6f
879,855,Giveon,Make You Mine,7r1MqPAD09w24mCUUbxiCI,73,4fxd5Ee7UefO4CUXgwJ7IP,80,"['pop', 'r&b']",2300648,0.551,0.37,-10.194,0.0551,0.87,0.0,0.122,0.241,137.265,7r1MqPAD09w24mCUUbxiCI,200192,4,https://i.scdn.co/image/ab67616d0000b2732739e569d6b6d0e0abc8cd9b,https://p.scdn.co/mp3-preview/545d14dcfe02f72724f748959261b6f8a3592e54?cid=2763bb5284cd4f7cbb19087c145dca6f
880,856,Dean Warren,Won't Forget - 2022 Remastered Version,7EJsz5KM50ecoDtOoyW1P2,0,35j6rrdkLDYxdgg9lReNYx,0,[],17,0.512,0.761,-9.13,0.055,0.0951,0.00289,0.266,0.464,114.064,7EJsz5KM50ecoDtOoyW1P2,271842,4,https://i.scdn.co/image/ab67616d0000b2737aafa092a9fd570228b101b1,https://p.scdn.co/mp3-preview/9194a506aa83cca29346d4ec5ee048ba1e6cbeda?cid=2763bb5284cd4f7cbb19087c145dca6f
881,857,Latto,Big Energy (feat. DJ Khaled) - Remix,4nmD4awtUUCC4AGETpUiuP,75,3MdXrJWsbVzdn6fe5JYkSQ,73,"['pop', 'trap queen']",835997,0.867,0.771,-3.688,0.0939,0.0385,0.0,0.133,0.715,106.021,4nmD4awtUUCC4AGETpUiuP,181666,4,https://i.scdn.co/image/ab67616d0000b273e0ebcb95ee613ef2336a78ab,https://p.scdn.co/mp3-preview/f5544d825a5a8ccfb0581d56138d7f2198f3a680?cid=2763bb5284cd4f7cbb19087c145dca6f
882,858,SARDONIC WITCHERY,Luxuria Total - 2022 Version,7j0m03baV8M3vGQ3tWFuKq,0,1LEW5LfexfIAf0rtRaFTf1,1,[],67,0.383,0.983,-3.297,0.0627,5.55e-05,0.36,0.174,0.0377,85.055,7j0m03baV8M3vGQ3tWFuKq,354218,4,https://i.scdn.co/image/ab67616d0000b273d85fa576b0bbf0e1cb9e4722,https://p.scdn.co/mp3-preview/ed8d5a58020c24e2b86f5ca64825906e094a9d46?cid=2763bb5284cd4f7cbb19087c145dca6f
883,859,Lil Tjay,Goin Up,1wNdGz7BlB9kH5lDc1eLLb,73,6jGMq4yGs7aQzuGsMgVgZR,80,"['brooklyn drill', 'melodic rap', 'nyc rap']",5338382,0.732,0.672,-8.462,0.148,0.0642,0.0,0.121,0.16,137.03,1wNdGz7BlB9kH5lDc1eLLb,140601,4,https://i.scdn.co/image/ab67616d0000b27328fa575fb6fdb49890202ade,https://p.scdn.co/mp3-preview/d03ee80b29c49678a8a930c13ac3074787408e51?cid=2763bb5284cd4f7cbb19087c145dca6f
884,860,Ferreck James,Years,70lw3UVIT1z8KoR3sa3g32,0,60EQZX7kN2F4ByItIXUXx5,0,[],2,0.594,0.845,-5.88,0.0536,0.00311,0.000982,0.0639,0.523,122.044,70lw3UVIT1z8KoR3sa3g32,238033,4,https://i.scdn.co/image/ab67616d0000b273bc282fa791aa9c96f8bbcd61,https://p.scdn.co/mp3-preview/e27b7857de655461ca6beb1086a537d9fdf23277?cid=2763bb5284cd4f7cbb19087c145dca6f
885,861,Giveon,Another Heartbreak,1TuSfYnKU5uKbYK1esQDLj,72,4fxd5Ee7UefO4CUXgwJ7IP,80,"['pop', 'r&b']",2300648,0.587,0.251,-9.017,0.0289,0.862,0.0,0.105,0.272,75.163,1TuSfYnKU5uKbYK1esQDLj,249316,4,https://i.scdn.co/image/ab67616d0000b2732739e569d6b6d0e0abc8cd9b,https://p.scdn.co/mp3-preview/2ad555fe08be369c4925889a8ba89158ff26f97a?cid=2763bb5284cd4f7cbb19087c145dca6f
886,862,SARDONIC WITCHERY,Infernal Kingdom - 2022 Version,6R0DkocY4fXn29OqSl1hkK,0,1LEW5LfexfIAf0rtRaFTf1,1,[],67,0.272,0.98,-1.448,0.092,0.0524,0.0741,0.655,0.0356,80.007,6R0DkocY4fXn29OqSl1hkK,340750,4,https://i.scdn.co/image/ab67616d0000b273d85fa576b0bbf0e1cb9e4722,https://p.scdn.co/mp3-preview/f1278b9578dbbfc2ef180ed4618e4653bd9911a9?cid=2763bb5284cd4f7cbb19087c145dca6f
887,863,Luke Combs,"Going, Going, Gone",67AdiJcurlf6gocGobfaXs,71,718COspgdWOnwOFpJHRZHS,81,"['contemporary country', 'country']",6879341,0.565,0.56,-6.034,0.0275,0.538,0.0,0.0961,0.325,159.931,67AdiJcurlf6gocGobfaXs,177267,4,https://i.scdn.co/image/ab67616d0000b27387459a563f92e336d282ca59,https://p.scdn.co/mp3-preview/37fc85fc80f116195710490b022b2a0ff9f36090?cid=2763bb5284cd4f7cbb19087c145dca6f
888,864,SARDONIC WITCHERY,Freezing Darkness - 2022 Version,6LF3NQNhgXRKzLhW1UAmdj,0,1LEW5LfexfIAf0rtRaFTf1,1,[],67,0.34,0.992,-3.652,0.0712,5.06e-05,0.375,0.322,0.037,159.953,6LF3NQNhgXRKzLhW1UAmdj,256652,4,https://i.scdn.co/image/ab67616d0000b273d85fa576b0bbf0e1cb9e4722,https://p.scdn.co/mp3-preview/6b72d17a639986eff08a55127560dbbde30a6a5c?cid=2763bb5284cd4f7cbb19087c145dca6f
889,865,Zach Bryan,Mine Again,6b8LUVmacXlMUl4wRtCD2S,69,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953,0.494,0.653,-6.493,0.0632,0.0441,1.42e-05,0.0898,0.336,153.97,6b8LUVmacXlMUl4wRtCD2S,224188,4,https://i.scdn.co/image/ab67616d0000b273ba30859a1ca79c5a372d177a,https://p.scdn.co/mp3-preview/04e20fe856fe457d3172e7e9866bb35db66bd51e?cid=2763bb5284cd4f7cbb19087c145dca6f
890,866,Jhordan Welsch,Yearning,4oJs1GverLtyCqNPmQRZfZ,0,0xSlv8tfqe9sv8CEHzBG7S,0,[],45,0.755,0.527,-10.06,0.0436,0.00175,0.881,0.173,0.152,120.009,4oJs1GverLtyCqNPmQRZfZ,458000,4,https://i.scdn.co/image/ab67616d0000b2739930275e4495b022faa5c6b9,https://p.scdn.co/mp3-preview/2d5f836bc96d5f6d7c26ed51d93900b5166b8a6c?cid=2763bb5284cd4f7cbb19087c145dca6f
891,867,BoyWithUke,Toxic,3M214U0mwSm041GsQR3nrO,78,1Cd373x8qzC7SNUg5IToqp,76,[],1752474,0.609,0.619,-5.677,0.311,0.749,0.0,0.264,0.689,179.71,3M214U0mwSm041GsQR3nrO,168067,4,https://i.scdn.co/image/ab67616d0000b273ee07023115f822012390d2a0,
892,868,SARDONIC WITCHERY,Magic Ritual - 2022 Version,5LzKNsw373N8gMzF7EsZp3,0,1LEW5LfexfIAf0rtRaFTf1,1,[],67,0.291,0.996,-2.975,0.12,4.84e-05,0.467,0.204,0.0374,165.028,5LzKNsw373N8gMzF7EsZp3,331103,4,https://i.scdn.co/image/ab67616d0000b273d85fa576b0bbf0e1cb9e4722,https://p.scdn.co/mp3-preview/7a88aedb895378683ee830643bdfc0aba12a43fd?cid=2763bb5284cd4f7cbb19087c145dca6f
893,869,Kendrick Lamar,Mr. Morale,6CmpZfKUQ2KerzBFZ3QKFr,73,2YZyLoL8N0Wb9xBt1NhZWg,89,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",20995897,0.727,0.53,-8.616,0.312,0.283,2.76e-05,0.392,0.258,174.025,6CmpZfKUQ2KerzBFZ3QKFr,210841,3,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,
894,870,Dan Barker,Sandman - 2022 Remastered Version,7q45chgcWwFsYP1bJWzzuX,0,2ddjRFZk4LhiB2fva7hwOG,0,[],6,0.747,0.393,-13.21,0.24,0.206,0.886,0.0785,0.607,169.984,7q45chgcWwFsYP1bJWzzuX,133146,4,https://i.scdn.co/image/ab67616d0000b273e0e4785810b6e29f7aec0e66,https://p.scdn.co/mp3-preview/cd978195af310312c40529c233dfea85b342bb58?cid=2763bb5284cd4f7cbb19087c145dca6f
895,871,Zach Bryan,Twenty So,6W2PvnTNWUgxCJxRh84ALu,60,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953,0.494,0.205,-9.759,0.0394,0.677,0.0,0.125,0.232,131.292,6W2PvnTNWUgxCJxRh84ALu,199317,4,https://i.scdn.co/image/ab67616d0000b27340efbcb2e827ba3dd58426ed,https://p.scdn.co/mp3-preview/7b6435630a410994c6ddc97709eb623afd70ae70?cid=2763bb5284cd4f7cbb19087c145dca6f
896,872,Dan Barker,Prosperity - 2022 Remastered Version,5wfugaSJD3yUGHo4arFuLM,0,2ddjRFZk4LhiB2fva7hwOG,0,[],6,0.76,0.474,-9.981,0.0547,0.385,0.573,0.0828,0.62,99.988,5wfugaSJD3yUGHo4arFuLM,346149,4,https://i.scdn.co/image/ab67616d0000b273e0e4785810b6e29f7aec0e66,https://p.scdn.co/mp3-preview/93d20169d84024a6b16fd611eac5227b8d3ef84f?cid=2763bb5284cd4f7cbb19087c145dca6f
897,873,BTS,Butter,6jjYDGxVJsWS0a5wlVF5vS,82,3Nrfpe0tUJi4K4DXYWgMUX,92,"['k-pop', 'k-pop boy group']",52437874,0.759,0.459,-5.187,0.0948,0.00323,0.0,0.0788,0.695,109.997,6jjYDGxVJsWS0a5wlVF5vS,164952,4,https://i.scdn.co/image/ab67616d0000b27317db30ce3f081d6818a8ad49,https://p.scdn.co/mp3-preview/2756fbd859e65397fefec77e6df74fb02c802a38?cid=2763bb5284cd4f7cbb19087c145dca6f
898,874,New Year 2022,Galaxy,6ZtLCXfmrInWZ85q9DXNz2,0,2rUWfbZCCd8S9MBe0aUmfG,0,[],256,0.726,0.639,-10.328,0.0534,0.0631,0.918,0.183,0.312,122.005,6ZtLCXfmrInWZ85q9DXNz2,157514,4,https://i.scdn.co/image/ab67616d0000b273cf3cd076c490d41094910b24,https://p.scdn.co/mp3-preview/717831943b384f911c6c008115ea2afdd354c71a?cid=2763bb5284cd4f7cbb19087c145dca6f
899,875,King Von,Don't Play That,3IPGG5Niex4hGlXFOYWzp9,70,6QtgPSJPSzcnn7dPZ4VINp,74,['chicago rap'],2122920,0.947,0.605,-8.621,0.346,0.0748,7.54e-06,0.0901,0.656,129.988,3IPGG5Niex4hGlXFOYWzp9,133613,4,https://i.scdn.co/image/ab67616d0000b273f190674d6e343416189f2596,https://p.scdn.co/mp3-preview/da04ad9894783a5b9815d024bff94a54bda9ad68?cid=2763bb5284cd4f7cbb19087c145dca6f
900,876,gbaby412,10 Years,6oBVRhJaHmSB4lnGCs7VDF,0,10LGbGRMQfCVm7R6oLI6Ed,0,[],27,0.727,0.353,-12.342,0.278,0.642,5.49e-05,0.339,0.331,98.021,6oBVRhJaHmSB4lnGCs7VDF,82244,4,https://i.scdn.co/image/ab67616d0000b2739c635d1d02e99a376a531c72,https://p.scdn.co/mp3-preview/e2333e17c142927a6ade8363b3164a53384f37be?cid=2763bb5284cd4f7cbb19087c145dca6f
901,877,Alesso,Words (feat. Zara Larsson),1bgKMxPQU7JIZEhNsM1vFs,83,4AVFqumd2ogHFlRbKIjp1t,75,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",3833530,0.739,0.586,-5.079,0.0472,0.0245,0.000252,0.308,0.444,124.026,1bgKMxPQU7JIZEhNsM1vFs,142677,4,https://i.scdn.co/image/ab67616d0000b2738f9c368d8d0f5792ffc5d38e,
902,878,Dan Barker,Lost - 2022 Remastered Version,7fHjI1hxKbbHEpQmpENiBN,0,2ddjRFZk4LhiB2fva7hwOG,0,[],6,0.685,0.228,-15.064,0.0459,0.242,0.66,0.121,0.164,81.977,7fHjI1hxKbbHEpQmpENiBN,182256,4,https://i.scdn.co/image/ab67616d0000b273e0e4785810b6e29f7aec0e66,https://p.scdn.co/mp3-preview/5f892316f27260392978d053339efd0964d00521?cid=2763bb5284cd4f7cbb19087c145dca6f
903,879,Giveon,Let Me Go,52wlhIULOeaxZpzuTYrVlt,73,4fxd5Ee7UefO4CUXgwJ7IP,80,"['pop', 'r&b']",2300648,0.622,0.304,-8.741,0.0407,0.425,2.66e-05,0.133,0.224,92.542,52wlhIULOeaxZpzuTYrVlt,176693,4,https://i.scdn.co/image/ab67616d0000b2732739e569d6b6d0e0abc8cd9b,https://p.scdn.co/mp3-preview/5ee1fa83a911825b90af1441d536f8f081a557e1?cid=2763bb5284cd4f7cbb19087c145dca6f
904,880,Yarik 555 Max,New Year,0TyZmVhwR9Ndf8XfKisuHe,0,1EEOVGWjrRr05VWAViTgNt,0,[],4,0.796,0.764,-10.763,0.0991,0.000276,0.858,0.0624,0.112,128.012,0TyZmVhwR9Ndf8XfKisuHe,120346,4,https://i.scdn.co/image/ab67616d0000b2733e64db1afceebf5b8d65ccba,https://p.scdn.co/mp3-preview/e909fcf559050f64a2b552c454fa3c8ace574494?cid=2763bb5284cd4f7cbb19087c145dca6f
905,881,Falling In Reverse,Voices In My Head,5XUuldRjPXcP5QxyEN4IXT,73,2CmaKO2zEGJ1NWpS1yfVGz,69,"['metalcore', 'modern rock', 'pop punk', 'rap metal', 'rock']",2138761,0.546,0.898,-3.067,0.162,0.0266,0.0,0.129,0.639,173.17,5XUuldRjPXcP5QxyEN4IXT,191415,4,https://i.scdn.co/image/ab67616d0000b273338a7a86b31e1f3866fa91a8,https://p.scdn.co/mp3-preview/20740fb91ab39227561480221ecda4e21a3c6742?cid=2763bb5284cd4f7cbb19087c145dca6f
906,882,ZP,Year Round,4pWdxcT1mvxWlFQqudwqUo,0,6RGM8fxxyYbFIoh59i46LT,0,[],6,0.738,0.339,-17.878,0.567,0.107,0.0,0.25,0.741,88.477,4pWdxcT1mvxWlFQqudwqUo,270473,4,https://i.scdn.co/image/ab67616d0000b2730c797259d110b96dff356e55,https://p.scdn.co/mp3-preview/ca0bdad34d7d956d43af83753f266086bc22eab3?cid=2763bb5284cd4f7cbb19087c145dca6f
907,883,Zach Bryan,Us Then,6K155OgCAeWxx4Be2kHkym,60,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953,0.587,0.683,-4.622,0.0371,0.0664,1.01e-05,0.211,0.763,127.749,6K155OgCAeWxx4Be2kHkym,166342,4,https://i.scdn.co/image/ab67616d0000b27340efbcb2e827ba3dd58426ed,https://p.scdn.co/mp3-preview/0bf0bc8adc4f0db047cd628a212cf2bad80c8eb6?cid=2763bb5284cd4f7cbb19087c145dca6f
908,884,Ferreck James,Years,0ejxF25oF3kEAQoQLZyPTE,0,60EQZX7kN2F4ByItIXUXx5,0,[],2,0.594,0.845,-5.88,0.0536,0.00311,0.000982,0.0639,0.523,122.044,0ejxF25oF3kEAQoQLZyPTE,238033,4,https://i.scdn.co/image/ab67616d0000b2732618048826240a76979834b2,https://p.scdn.co/mp3-preview/e27b7857de655461ca6beb1086a537d9fdf23277?cid=2763bb5284cd4f7cbb19087c145dca6f
909,885,Zach Bryan,Summertime Blues,5jFqUtts2sSQsg5d7e42nI,60,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953,0.552,0.411,-7.946,0.0434,0.794,3.5e-06,0.248,0.501,78.095,5jFqUtts2sSQsg5d7e42nI,181239,4,https://i.scdn.co/image/ab67616d0000b27340efbcb2e827ba3dd58426ed,https://p.scdn.co/mp3-preview/d9b73cd390814dcc33db89d0d6bf51e9ea510181?cid=2763bb5284cd4f7cbb19087c145dca6f
910,886,The Space Brothers,Forgiven (Vocal Mix) - 2022 Remaster,7ud9Cfqm0e1naGL8YGbfN8,3,4nb1tQbYZYqvr50cdTqek5,34,['trance'],6774,0.495,0.967,-4.337,0.0298,0.00512,0.00143,0.331,0.254,134.862,7ud9Cfqm0e1naGL8YGbfN8,261207,4,https://i.scdn.co/image/ab67616d0000b27352e9a0c72e8f81978936c8a3,https://p.scdn.co/mp3-preview/be5ecf1ffb6c0ae0ed6d6d47ab72d6a6d2438c67?cid=2763bb5284cd4f7cbb19087c145dca6f
911,887,Luke Combs,Doin' This,6TpyujRefwsflWFXbmjVpj,71,718COspgdWOnwOFpJHRZHS,81,"['contemporary country', 'country']",6879341,0.588,0.55,-5.878,0.0269,0.166,8.67e-06,0.11,0.39,115.01,6TpyujRefwsflWFXbmjVpj,254173,4,https://i.scdn.co/image/ab67616d0000b27387459a563f92e336d282ca59,https://p.scdn.co/mp3-preview/b82b9290cec46588d0d61b2885bd664c8b046289?cid=2763bb5284cd4f7cbb19087c145dca6f
912,888,Ferreck James,Years,1LJcAwGWNC3lp3FORV7CbT,0,60EQZX7kN2F4ByItIXUXx5,0,[],2,0.594,0.845,-5.88,0.0536,0.00311,0.000982,0.0639,0.523,122.044,1LJcAwGWNC3lp3FORV7CbT,238033,4,https://i.scdn.co/image/ab67616d0000b27304e1fa6dabdd44bbc4ee1d17,https://p.scdn.co/mp3-preview/e27b7857de655461ca6beb1086a537d9fdf23277?cid=2763bb5284cd4f7cbb19087c145dca6f
913,889,Imanbek,Belly Dancer,7fZBQnc0zXwVybgCIrQQil,88,5rGrDvrLOV2VV8SCFVGWlj,76,"['dance pop', 'edm', 'electro house', 'pop dance', 'slap house', 'tropical house']",154104,0.845,0.797,-4.984,0.139,0.0582,5.57e-06,0.167,0.422,121.985,7fZBQnc0zXwVybgCIrQQil,151475,4,https://i.scdn.co/image/ab67616d0000b273d7bdea3b1f6d05877fb48f38,https://p.scdn.co/mp3-preview/e72e3ca4284d50163543c4bda2fad706801b2abc?cid=2763bb5284cd4f7cbb19087c145dca6f
914,890,The Space Brothers,Forgiven (Vocal Mix) - 2022 Remaster,2jyZLLFIN4TCaJePqIm3ib,9,4nb1tQbYZYqvr50cdTqek5,34,['trance'],6774,0.495,0.967,-4.337,0.0298,0.00512,0.00143,0.331,0.254,134.862,2jyZLLFIN4TCaJePqIm3ib,261207,4,https://i.scdn.co/image/ab67616d0000b273dcc765dfab29b9fd2a5ac389,https://p.scdn.co/mp3-preview/be5ecf1ffb6c0ae0ed6d6d47ab72d6a6d2438c67?cid=2763bb5284cd4f7cbb19087c145dca6f
915,891,Luke Combs,Any Given Friday Night,3jowVO7LtaViPc19EcAJKQ,71,718COspgdWOnwOFpJHRZHS,81,"['contemporary country', 'country']",6879341,0.531,0.886,-3.878,0.0411,0.0159,0.0,0.367,0.664,139.963,3jowVO7LtaViPc19EcAJKQ,193920,4,https://i.scdn.co/image/ab67616d0000b27387459a563f92e336d282ca59,https://p.scdn.co/mp3-preview/cbddb4826e7fde21d8ed59f54b9a952b46d4ce94?cid=2763bb5284cd4f7cbb19087c145dca6f
916,892,Ferreck James,Years,5qoU8TttQ1BIwJYnJFrqV7,0,60EQZX7kN2F4ByItIXUXx5,0,[],2,0.594,0.845,-5.88,0.0536,0.00311,0.000982,0.0639,0.523,122.044,5qoU8TttQ1BIwJYnJFrqV7,238033,4,https://i.scdn.co/image/ab67616d0000b273482f5bd3203cc3bde37efa9d,https://p.scdn.co/mp3-preview/e27b7857de655461ca6beb1086a537d9fdf23277?cid=2763bb5284cd4f7cbb19087c145dca6f
917,893,Zach Bryan,Cold Damn Vampires,7y2mezWO3hkfyugI2s9WQp,69,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953,0.423,0.415,-7.104,0.0314,0.732,1.14e-06,0.117,0.175,143.206,7y2mezWO3hkfyugI2s9WQp,292027,4,https://i.scdn.co/image/ab67616d0000b273ba30859a1ca79c5a372d177a,https://p.scdn.co/mp3-preview/b532e2d5c21186c981b1c6315a9b2441d9be196d?cid=2763bb5284cd4f7cbb19087c145dca6f
918,894,Time Shard,X-Ray Ears - 2022 Remaster,279cmYtlly125lcqu9hb4G,0,18sev6eocvAAZnSv4Sk9B8,1,[],316,0.629,0.854,-8.752,0.0473,0.0927,0.824,0.139,0.46,150.799,279cmYtlly125lcqu9hb4G,389907,4,https://i.scdn.co/image/ab67616d0000b273cccbdf5724f2d02f0de1f050,https://p.scdn.co/mp3-preview/e19f602d79e49873f03a08ad93313497e87b5433?cid=2763bb5284cd4f7cbb19087c145dca6f
919,895,Dreamville,Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes),1BzXvBpIFWJgu0P8P6xmP4,70,1iNqsUDUraNWrj00bqssQG,67,"['hip hop', 'rap']",444600,0.671,0.857,-5.435,0.292,0.266,0.0,0.668,0.597,118.574,1BzXvBpIFWJgu0P8P6xmP4,309323,4,https://i.scdn.co/image/ab67616d0000b273580d8d4b0061e5a244c86c77,
920,896,Gym Workout Downtown,Motivation in 2022,77pUyPf2F9K1OqEmDKvFU2,0,20dJ0raZ2zpL0S4dZRQpvN,1,[],28,0.698,0.42,-14.457,0.062,0.000148,0.792,0.104,0.138,138.932,77pUyPf2F9K1OqEmDKvFU2,167500,4,https://i.scdn.co/image/ab67616d0000b273f3bf079a0a237d10ff10cb29,https://p.scdn.co/mp3-preview/56578523858bca9ffdf8f47da529775666cb4e48?cid=2763bb5284cd4f7cbb19087c145dca6f
921,897,Chris Brown,Hit My Line,1PjOJD6X6uInaheqUSDCJT,60,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439,0.645,0.607,-7.399,0.0493,0.0217,0.0,0.558,0.606,93.161,1PjOJD6X6uInaheqUSDCJT,158440,4,https://i.scdn.co/image/ab67616d0000b27318d0121ff57f0b9dfbe84b54,https://p.scdn.co/mp3-preview/3058528e4fdcf7e714ba2f4c967146c992351c81?cid=2763bb5284cd4f7cbb19087c145dca6f
922,898,Meenu Muradya,Happy New Year 2022 Gayi Rae Purani Nai Lag Gi Maja M Rijyo Dosti Mhara,6l1n4dLEQJSA6DUCf3jZ3W,0,53D2CuUIXGaunpmMzMeC0e,0,[],5,0.65,0.885,-3.283,0.0398,0.389,2.21e-06,0.397,0.948,79.902,6l1n4dLEQJSA6DUCf3jZ3W,608628,4,https://i.scdn.co/image/ab67616d0000b273e61d0192eeab33b547b07b2a,https://p.scdn.co/mp3-preview/2b6739d5ffccaabda9b98717e5dc597aa2c14c17?cid=2763bb5284cd4f7cbb19087c145dca6f
923,899,blackbear,the idea,6VN3dKYTClhY5eYQEnBehr,71,2cFrymmkijnjDg9SS92EPM,80,"['electropop', 'pop', 'pop rap']",4748679,0.634,0.818,-3.576,0.0274,0.000823,0.0,0.166,0.485,109.03,6VN3dKYTClhY5eYQEnBehr,203972,4,https://i.scdn.co/image/ab67616d0000b2738f7c069e639ff8f495901771,https://p.scdn.co/mp3-preview/c4e0928337bd6c0ecc39babc198503ccbb3515f1?cid=2763bb5284cd4f7cbb19087c145dca6f
924,900,Adam Melchor,Light Year,3KNQwQpL0arVw85PB30hHm,0,54tv11ndFfiqXiR03PwdlB,53,"['indie folk', 'indie pop', 'new jersey indie']",82428,0.395,0.495,-9.087,0.0329,0.496,0.0378,0.12,0.517,168.01,3KNQwQpL0arVw85PB30hHm,188044,4,https://i.scdn.co/image/ab67616d0000b2731bb53accffd4ddb9cbc1589a,https://p.scdn.co/mp3-preview/abe056089ac7c7ba6a950067c5959de74c766086?cid=2763bb5284cd4f7cbb19087c145dca6f
925,901,Carter Faith,Greener Pasture,3fA0FKdkPmBa62MSxwewKE,69,4X5CTYQmx1NNyz9S1IpNko,52,"['contemporary country', 'country pop']",6219,0.63,0.544,-7.252,0.0287,0.0282,0.0,0.199,0.389,112.942,3fA0FKdkPmBa62MSxwewKE,189443,4,https://i.scdn.co/image/ab67616d0000b2736d8e1d9ffd0f8f8b57f3a25a,https://p.scdn.co/mp3-preview/ccaa1e8555f3583d5b1c561099af2a1a1409b63d?cid=2763bb5284cd4f7cbb19087c145dca6f
926,902,Adam Melchor,Light Year,68dhbMSBqxdIHBAo0sCS22,0,54tv11ndFfiqXiR03PwdlB,53,"['indie folk', 'indie pop', 'new jersey indie']",82428,0.395,0.495,-9.087,0.0329,0.496,0.0378,0.12,0.517,168.01,68dhbMSBqxdIHBAo0sCS22,188044,4,https://i.scdn.co/image/ab67616d0000b273673cba93c2d90d5745bba96c,https://p.scdn.co/mp3-preview/abe056089ac7c7ba6a950067c5959de74c766086?cid=2763bb5284cd4f7cbb19087c145dca6f
927,903,Conan Gray,People Watching,3TFoEJe5zNuHZStRboWPxg,74,4Uc8Dsxct0oMqx0P6i60ea,81,"['bedroom pop', 'pop']",6048244,0.53,0.592,-7.281,0.0534,0.381,0.0,0.294,0.544,125.721,3TFoEJe5zNuHZStRboWPxg,158537,4,https://i.scdn.co/image/ab67616d0000b27360a89b781c62ffe2136e4396,
928,904,THE YELLOW MONKEY,Rosanna - 2022 Remaster,6TACEZfESIGhlj0iGKlbgM,2,1xCdTZ5Wu70H6YwsmpgmHg,45,"['j-pop', 'j-poprock', 'j-rock']",241978,0.558,0.886,-3.957,0.035,0.000167,0.0,0.0852,0.732,131.052,6TACEZfESIGhlj0iGKlbgM,286053,4,https://i.scdn.co/image/ab67616d0000b273b27adb8835f219d50ee7f224,https://p.scdn.co/mp3-preview/1f21c37abfaff53f466eb0848a078700cc5e3449?cid=2763bb5284cd4f7cbb19087c145dca6f
929,905,Giveon,Scarred,5PSYn0XVImstXPFFDtajEK,73,4fxd5Ee7UefO4CUXgwJ7IP,80,"['pop', 'r&b']",2300648,0.667,0.591,-8.456,0.033,0.414,0.0,0.157,0.434,97.565,5PSYn0XVImstXPFFDtajEK,178265,3,https://i.scdn.co/image/ab67616d0000b2732739e569d6b6d0e0abc8cd9b,https://p.scdn.co/mp3-preview/5f5fd3a9a6be18dd8141103415eedbf894c57e1b?cid=2763bb5284cd4f7cbb19087c145dca6f
930,906,SARDONIC WITCHERY,Die for Satan - 2022 Version,44xjLq7NhDw44BzRz6QVku,0,1LEW5LfexfIAf0rtRaFTf1,1,[],67,0.287,0.997,-1.467,0.0943,0.0346,0.762,0.14,0.0384,159.959,44xjLq7NhDw44BzRz6QVku,363500,4,https://i.scdn.co/image/ab67616d0000b273d85fa576b0bbf0e1cb9e4722,https://p.scdn.co/mp3-preview/beaaa8420d0a53e6237f12732bef6e6b24f2673a?cid=2763bb5284cd4f7cbb19087c145dca6f
